# ========================================================
# 4-BAR PLANAR ANALYTICAL KINEMATIC DATASET EXPORT
# ========================================================
# Ground Pivot O_A (X, Y): (0.0, 0.0) mm
# Ground Pivot O_B (X, Y): (140.0, 0.0) mm
# Ground Distance (d): 140.0 mm
# Link 1 (Crank L1): 50.0 mm
# Link 2 (Coupler L2): 120.0 mm
# Link 3 (Rocker L3): 100.0 mm
# Coupler Point Offset (LP): 80.0 mm
# Coupler Point Angle (alpha): 30.0 deg
# Crank Velocity (omega1): 10.0 rad/s
# ========================================================
crank_angle_deg,coupler_p_x,coupler_p_y,vel_x,vel_y,vel_mag,acc_x,acc_y,acc_mag,acc_tangential,acc_normal
327.5,30.7044,52.3092,442.6742,446.896,629.0282,2255.4405,3233.2339,3942.1838,3884.3165,672.9774
328.0,31.0916,52.7004,444.6336,449.685,632.3888,2234.8414,3158.4222,3869.1274,3817.2412,631.5194
328.5,31.4805,53.094,446.5742,452.408,635.6898,2212.4798,3081.9249,3793.854,3747.6202,590.4838
329.0,31.871,53.49,448.4945,455.0635,638.9289,2188.2957,3003.7608,3716.3446,3675.4333,549.9153
329.5,32.2632,53.8882,450.393,457.6501,642.1039,2162.2293,2923.9515,3636.5819,3600.6626,509.8595
330.0,32.6571,54.2887,452.2678,460.1663,645.2125,2134.2213,2842.5216,3554.5506,3523.2922,470.3632
330.5,33.0526,54.6914,454.1173,462.6108,648.2524,2104.2131,2759.4984,3470.2369,3443.3086,431.4744
331.0,33.4497,55.0961,455.9397,464.9821,651.2214,2072.1468,2674.9122,3383.6294,3360.7006,393.2419
331.5,33.8483,55.5029,457.7333,467.2789,654.1172,2037.9656,2588.7961,3294.7184,3275.4596,355.7156
332.0,34.2486,55.9116,459.496,469.4999,656.9374,2001.6137,2501.1864,3203.4967,3187.5797,318.9461
332.5,34.6503,56.3223,461.2261,471.6439,659.6798,1963.0367,2412.1224,3109.9594,3097.0578,282.9851
333.0,35.0535,56.7348,462.9215,473.7095,662.342,1922.1814,2321.6465,3014.1042,3003.8937,247.8848
333.5,35.4582,57.1491,464.5802,475.6955,664.9218,1878.9967,2229.8042,2915.9313,2908.0902,213.6982
334.0,35.8644,57.565,466.2003,477.6008,667.4169,1833.4331,2136.644,2815.4439,2809.6533,180.4791
334.5,36.2719,57.9826,467.7795,479.4243,669.8248,1785.4431,2042.2175,2712.648,2708.5922,148.2815
335.0,36.6808,58.4017,469.3157,481.1648,672.1435,1734.9815,1946.5797,2607.5531,2604.9197,117.1601
335.5,37.091,58.8224,470.8069,482.8214,674.3705,1682.0056,1849.7884,2500.172,2498.6519,87.1699
336.0,37.5025,59.2444,472.2506,484.393,676.5037,1626.4753,1751.9045,2390.5211,2389.8085,58.3659
336.5,37.9152,59.6678,473.6448,485.8787,678.5408,1568.3532,1652.9919,2278.6211,2278.4129,30.8038
337.0,38.3291,60.0924,474.9872,487.2777,680.4795,1507.6051,1553.1177,2164.4972,2164.4924,4.5388
337.5,38.7442,60.5182,476.2753,488.5892,682.3178,1444.2,1452.3517,2048.1794,2048.0781,20.3735
338.0,39.1604,60.9451,477.507,489.8123,684.0534,1378.1101,1350.7665,1929.704,1929.2051,43.878
338.5,39.5776,61.3731,478.6798,490.9465,685.6842,1309.3115,1248.4376,1809.1138,1807.9125,65.9196
339.0,39.9958,61.802,479.7914,491.9911,687.2081,1237.7839,1145.443,1686.4604,1684.2435,86.4439
339.5,40.415,62.2317,480.8393,492.9455,688.6231,1163.511,1041.8635,1561.8058,1558.2454,105.3966
340.0,40.835,62.6623,481.8213,493.8093,689.9271,1086.4807,937.7821,1435.2266,1429.97,122.7245
340.5,41.2559,63.0936,482.7348,494.5821,691.1182,1006.6853,833.2841,1306.8197,1299.473,138.3747
341.0,41.6775,63.5255,483.5775,495.2636,692.1945,924.1214,728.4571,1176.7116,1166.8145,152.2956
341.5,42.0999,63.9579,484.3469,495.8535,693.1541,838.7903,623.3907,1045.0766,1032.059,164.4364
342.0,42.5229,64.3909,485.0406,496.3516,693.9952,750.6983,518.176,912.1701,895.2752,174.7474
342.5,42.9464,64.8242,485.6563,496.7578,694.7161,659.8563,412.9062,778.397,756.5361,183.1803
343.0,43.3705,65.2578,486.1915,497.0722,695.315,566.2805,307.6757,644.4672,615.9191,189.6881
343.5,43.7949,65.6917,486.6439,497.2949,695.7905,469.992,202.5801,511.7922,473.5057,194.2255
344.0,44.2198,66.1258,487.011,497.4259,696.141,371.0175,97.7162,383.6697,329.3818,196.7487
344.5,44.6449,66.5599,487.2907,497.4655,696.3649,269.3886,-6.8184,269.4749,183.6374,197.2157
345.0,45.0702,66.994,487.4804,497.4141,696.461,165.1426,-110.9257,198.9387,36.3664,195.5865
345.5,45.4957,67.428,487.5781,497.2721,696.428,58.3223,-214.5071,222.2943,-112.3328,191.8231
346.0,45.9212,67.8619,487.5815,497.0399,696.2646,-51.0244,-317.464,321.5383,-262.3583,185.8897
346.5,46.3467,68.2955,487.4884,496.7182,695.9697,-162.8437,-419.6979,450.1826,-413.6042,177.7525
347.0,46.772,68.7288,487.2966,496.3076,695.5424,-277.0766,-521.1107,590.193,-565.9607,167.3805
347.5,47.1971,69.1617,487.0041,495.8089,694.9816,-393.6584,-621.6051,735.7716,-719.3148,154.7449
348.0,47.622,69.5941,486.6089,495.223,694.2867,-512.5191,-721.0845,884.6687,-873.5498,139.8195
348.5,48.0464,70.026,486.1089,494.5507,693.4568,-633.5834,-819.4536,1035.8244,-1028.5456,122.5809
349.0,48.4703,70.4572,485.5024,493.7931,692.4913,-756.7706,-916.6185,1188.651,-1184.1793,103.0083
349.5,48.8937,70.8878,484.7875,492.9513,691.3899,-881.9949,-1012.487,1342.7751,-1340.3247,81.0838
350.0,49.3164,71.3176,483.9625,492.0264,690.1519,-1009.1653,-1106.969,1497.9302,-1496.8532,56.7925
350.5,49.7384,71.7465,483.0257,491.0197,688.7773,-1138.1861,-1199.9764,1653.9078,-1653.6335,30.1223
351.0,50.1594,72.1745,481.9755,489.9325,687.2658,-1268.9566,-1291.4238,1810.532,-1810.5317,1.0644
351.5,50.5795,72.6016,480.8104,488.7662,685.6173,-1401.3716,-1381.2285,1967.6469,-1967.4123,30.3873
352.0,50.9986,73.0276,479.5292,487.5223,683.832,-1535.3217,-1469.3105,2125.1085,-2124.1375,64.2356
352.5,51.4164,73.4524,478.1304,486.2023,681.9101,-1670.693,-1555.5935,2282.7804,-2280.568,100.48
353.0,51.833,73.8761,476.6129,484.8078,679.8518,-1807.368,-1640.0043,2440.5313,-2436.563,139.1171
353.5,52.2482,74.2986,474.9756,483.3405,677.6576,-1945.2252,-1722.4733,2598.2331,-2591.9808,180.1403
354.0,52.662,74.7197,473.2175,481.8021,675.3282,-2084.1398,-1802.9349,2755.76,-2746.6786,223.5397
354.5,53.0741,75.1394,471.3378,480.1944,672.864,-2223.9841,-1881.3277,2912.988,-2900.5129,269.3024
355.0,53.4846,75.5578,469.3357,478.5192,670.2661,-2364.6272,-1957.5941,3069.7942,-3053.3401,317.4125
355.5,53.8932,75.9746,467.2106,476.7784,667.5353,-2505.9358,-2031.6812,3226.0568,-3205.0162,367.8506
356.0,54.3,76.3899,464.9619,474.9739,664.6727,-2647.7745,-2103.5405,3381.6553,-3355.3975,420.5947
356.5,54.7047,76.8036,462.5892,473.1077,661.6794,-2790.0058,-2173.1281,3536.4698,-3504.3408,475.6195
357.0,55.1073,77.2156,460.0923,471.1818,658.5569,-2932.4908,-2240.4052,3690.3818,-3651.7035,532.8971
357.5,55.5077,77.6259,457.471,469.1981,655.3065,-3075.0894,-2305.3373,3843.2739,-3797.3439,592.3965
358.0,55.9057,78.0345,454.7253,467.1589,651.9298,-3217.6604,-2367.8953,3995.0302,-3941.1218,654.084
358.5,56.3013,78.4412,451.8552,465.0661,648.4285,-3360.0624,-2428.0548,4145.5361,-4082.898,717.9233
359.0,56.6943,78.8462,448.8609,462.9218,644.8044,-3502.1537,-2485.7967,4294.6788,-4222.5354,783.8755
359.5,57.0847,79.2492,445.7429,460.7283,641.0595,-3643.7928,-2541.1067,4442.3473,-4359.8987,851.8992
